,E,H,H+,H2,C,C+,O+,O,OH+,OH,H2O,H2O+,H3O+,CO,CO+,HCO+
2165.9251478255605,7.342485336914099e-07,0.0024604908599001473,1.0000000010544602e-16,9999.998769754573,0.9999992657515878,7.342484123996017e-07,1.193115348111926e-13,1.9999999999998783,2.162400585067205e-15,1.0000012146274268e-16,9.999983281100047e-17,1.1665689967162067e-16,1.0121598233473626e-16,9.999999327392402e-17,9.843557184703205e-17,1.015644279705603e-16
2221.541623769024,7.531025095866719e-07,0.0025236711698118372,1.0000000011089991e-16,9999.998738164419,0.9999992468976151,7.531023851803411e-07,1.2231861805914956e-13,1.9999999999998752,2.2685384561737373e-15,1.0000012457931188e-16,9.999982851841461e-17,1.1793396344352217e-16,1.0124045233863083e-16,9.999999310602158e-17,9.83957244485836e-17,1.0160427535952944e-16
2278.5862157300135,7.72440616199948e-07,0.0025884738191385127,1.0000000011663512e-16,9999.998705763093,0.9999992275595116,7.7244048859912e-07,1.2540014053444945e-13,1.999999999999872,2.3801139499035235e-15,1.0000012777581301e-16,9.999982411562961e-17,1.1930805937763417e-16,1.0126553719577485e-16,9.999999293405746e-17,9.835487060569152e-17,1.0164512919244983e-16
2337.0955947727257,7.922752849870801e-07,0.0026549404661885363,1.000000001226661e-16,9999.99867252977,0.9999992077248461,7.922751541097269e-07,1.2855787177941552e-13,1.9999999999998688,2.4974037784011797e-15,1.0000013105430264e-16,9.999981959981734e-17,1.2078644103891723e-16,1.0129130846844393e-16,9.999999275794035e-17,9.83129853392973e-17,1.0168701444835438e-16
2397.1073735983905,8.126192666169679e-07,0.00272311383896885,1.0000000012900805e-16,9999.998638443083,0.9999991873808679,8.12619132378955e-07,1.3179361959216153e-13,1.9999999999998654,2.6206985742777494e-15,1.0000013441689108e-16,9.999981496807718e-17,1.2237690820723564e-16,1.0131784692078483e-16,9.999999257757718e-17,9.827004307332829e-17,1.0172995670328888e-16
2458.6601307245955,8.334856391682599e-07,0.002793037762652632,1.0000000013567694e-16,9999.998603481123,0.9999991665144987,8.334855014832927e-07,1.3510923065103422e-13,1.9999999999998619,2.7503035776175e-15,1.0000013786574381e-16,9.999981021743413e-17,1.240878484983447e-16,1.0134524349087718e-16,9.99999923928733e-17,9.822601762163224e-17,1.0177398214337727e-16
2521.7934352854104,8.548878165364898e-07,0.0028647571877521774,1.0000000014268954e-16,9999.99856762141,0.9999991451123249,8.548876753160576e-07,1.3850659113771156e-13,1.9999999999998583,2.8865393557973584e-15,1.0000014140308311e-16,9.999980534483693e-17,1.2592828219013706e-16,1.0137360035390252e-16,9.999999220373232e-17,9.818088217469088e-17,1.018191175781081e-16
2586.5478724684044,8.768395570571138e-07,0.0029383182190152878,1.0000000015006348e-16,9999.998530840894,0.999999123160588,8.76839412210433e-07,1.4198762735812434e-13,1.9999999999998548,3.0297425575953316e-15,1.000001450311896e-16,9.999980034715607e-17,1.2790791050299884e-16,1.0140303208440346e-16,9.999999201005614e-17,9.813460928611216e-17,1.018653904538421e-16
2652.965069604782,8.993549723499488e-07,0.003013768145063598,1.000000001578173e-16,9999.99849311593,0.9999991006451765,8.99354823783905e-07,1.4555430636029968e-13,1.999999999999851,3.1802667031222414e-15,1.0000014875240379e-16,9.999979522118184e-17,1.3003716760255042e-16,1.0143366692628897e-16,9.9999991811745e-17,9.808717085890153e-17,1.0191282886754093e-16
2721.0877229294615,9.224485363907163e-07,0.0030911554687919557,1.0000000016597048e-16,9999.998454422268,0.9999990775516162,9.22448384009804e-07,1.492086365481738e-13,1.9999999999998472,3.3384830111715973e-15,1.0000015256912793e-16,9.999978996362225e-17,1.323272766140063e-16,1.01465648179969e-16,9.999999160869742e-17,9.803853813151291e-17,1.0196146158071606e-16
2790.9596250283435,9.461350948155358e-07,0.003170529938548444,1.0000000017454349e-16,9999.998414735033,0.9999990538650617,9.461349385217969e-07,1.529526682903624e-13,1.9999999999998432,3.504781265644188e-15,1.0000015648382762e-16,9.999978457110087e-17,1.3479030995998682e-16,1.0149913571679033e-16,9.999999140081021e-17,9.798868166367992e-17,1.0201131803359741e-16
2862.625692990296,9.704298744643113e-07,0.0032519425801149603,1.0000000018355781e-16,9999.998374028713,0.9999990295702861,9.704297141572725e-07,1.567884945228026e-13,1.9999999999998392,3.67957072276683e-15,1.000001604990337e-16,9.999977904015485e-17,1.3743925435798033e-16,1.0153430763179724e-16,9.999999118797853e-17,9.793757132202904e-17,1.0206242835952024e-16
2936.1319972821007,9.953484931691936e-07,0.003335445729509072,1.0000000019303607e-16,9999.998332277139,0.9999990046516715,9.953483287458017e-07,1.6071825134412982e-13,1.9999999999998352,3.863281060890086e-15,1.0000016461734407e-16,9.999977336723248e-17,1.4028808083994434e-16,1.0157136204676394e-16,9.99999909700958e-17,9.788517626547569e-17,1.0211482339952885e-16
3011.5257913647947,1.0209069697943691e-06,0.0034210930666280963,1.0000000020300201e-16,9999.99828945347,0.9999989790931991,1.020906801148925e-06,1.6474411860256706e-13,1.999999999999831,4.05636337471526e-15,1.0000016884142563e-16,9.999976754869109e-17,1.433518201848702e-16,1.0161051907644284e-16,9.999999074705382e-17,9.783146493040565e-17,1.0216853471719505e-16
3088.8555420704965,1.0471217345336443e-06,0.003508939649757083,1.0000000021348059e-16,9999.998245530178,0.9999989528784387,1.0471215615577342e-06,1.688683204730421e-13,1.9999999999998266,4.259291215868894e-15,1.0000017317401633e-16,9.999976158079466e-17,1.4664664418570897e-16,1.0165202297205323e-16,9.999999051874263e-17,9.77764050156439e-17,1.0222359461364931e-16
3168.170960759307,1.0740096394724673e-06,0.003599041950962961,1.0000000022449802e-16,9999.998200479027,0.9999989259905382,1.0740094620548937e-06,1.7309312602317358e-13,1.9999999999998221,4.472561681811756e-15,1.0000017761792719e-16,9.999975545971147e-17,1.501899532050269e-16,1.0169614445720282e-16,9.999999028505072e-17,9.771996346721364e-17,1.0228003614282157e-16
3249.523035276173,1.1015879694211268e-06,0.0036914578923974302,1.0000000023608185e-16,9999.998154271058,0.9999988984122128,1.101587787447837e-06,1.774208497666763e-13,1.9999999999998177,4.696696555138649e-15,1.0000018217604447e-16,9.99997491815116e-17,1.5400047050930327e-16,1.0174318327269771e-16,9.999999004586488e-17,9.766210646288889e-17,1.0233789312688847e-16
3332.964062728398,1.1298744530261449e-06,0.003786246883532117,1.0000000024826103e-16,9999.998106876561,0.9999988701257339,1.1298742663801575e-06,1.818538522026707e-13,1.999999999999813,4.932243495396904e-15,1.0000018685133193e-16,9.999974274216448e-17,1.5809834391014495e-16,1.0179347094806392e-16,9.999998980107028e-17,9.760279939654423e-17,1.0239720017192357e-16
3418.5476831047845,1.1588872741669678e-06,0.0038834698593498,1.0000000026106596e-16,9999.998058265073,0.9999988411129175,1.1588870827282977e-06,1.8639454033928329e-13,1.9999999999998082,5.179777285622506e-15,1.000001916468331e-16,9.999973613753628e-17,1.6250525528203806e-16,1.01847373819081e-16,9.999998955055055e-17,9.754200686230601e-17,1.02457992683746e-16
3506.328913758049,1.1886450836453003e-06,0.003983189319516325,1.0000000027452858e-16,9999.998008405344,0.9999988113551129,1.1886448872908813e-06,1.9104536819984374e-13,1.9999999999998033,5.4399011358654306e-15,1.0000019656567371e-16,9.999972936338734e-17,1.6724453857087055e-16,1.019052963122272e-16,9.999998929418773e-17,9.747969263850967e-17,1.0252030688396295e-16
3596.3641847726926,1.2191670111745968e-06,0.004085469368558374,1.0000000028868248e-16,9999.99795726532,0.9999987808331905,1.2191668097782027e-06,1.9580883730989105e-13,1.9999999999997982,5.713248046048446e-15,1.0000020161106417e-16,9.999972241536939e-17,1.7234130695556744e-16,1.0196768451866478e-16,9.999998903186232e-17,9.741581967146872e-17,1.0258417982620051e-16
3688.711375241005,1.2504726776773985e-06,0.004190375757072889,1.0000000030356287e-16,9999.997904812124,0.9999987495275291,1.2504724711095617e-06,2.006874971631035e-13,1.999999999999793,6.00048223057637e-15,1.0000020678630222e-16,9.999971528902282e-17,1.7782258987706776e-16,1.0203503008226315e-16,9.999998876345334e-17,9.735035005906136e-17,1.0264964941251709e-16
3783.429850470605,1.2825822078984503e-06,0.004297975923994691,1.0000000031920682e-16,9999.997851012042,0.9999987174180042,1.2825819960263789e-06,2.056839456641762e-13,1.9999999999997877,6.30230060718608e-15,1.0000021209477552e-16,9.99997079797739e-17,1.8371748070484445e-16,1.0210787442817938e-16,9.999998848883839e-17,9.728324503414102e-17,1.0271675440999245e-16
3880.5805001473673,1.3155162433416792e-06,0.004408339039949431,1.0000000033565323e-16,9999.997795830483,0.9999986844839742,1.3155160260291714e-06,2.1080082954655898e-13,1.9999999999997824,6.619434352599514e-15,1.000002175399646e-16,9.999970048293176e-17,1.9005729587152726e-16,1.0218681336070121e-16,9.999998820789364e-17,9.721446494777877e-17,1.0278553446748533e-16
3980.225777478301,1.3492959555393658e-06,0.004521536051719739,1.0000000035294292e-16,9999.997739231978,0.9999986507042676,1.3492957326467223e-06,2.160408447628709e-13,1.9999999999997768,6.95265052761405e-15,1.0000022312544566e-16,9.999969279368547e-17,1.968757463713008e-16,1.0227250206142128e-16,9.999998792049392e-17,9.714396925234498e-17,1.0285603013255152e-16
4082.429739339552,1.3839430596620355e-06,0.004637639727853208,1.0000000037111885e-16,9999.997681180139,0.9999986160571692,1.3839428310459702e-06,2.214067368456956e-13,1.999999999999771,7.302753774335063e-15,1.000002288548937e-16,9.999968490710103e-17,2.0420912258797814e-16,1.023656605213658e-16,9.999998762651282e-17,9.70717164844396e-17,1.029282828685134e-16
4187.2580874552805,1.4194798284778062e-06,0.004756724705441429,1.0000000039022607e-16,9999.99762163765,0.9999985805204062,1.4194795939913533e-06,2.2690130123634814e-13,1.9999999999997653,7.670588088324395e-15,1.0000023473208561e-16,9.999967681811813e-17,2.1209649349439075e-16,1.0246707944346329e-16,9.999998732582264e-17,9.699766424768038e-17,1.0300233507167156e-16
4294.778210633978,1.455929106670188e-06,0.004878867538100265,1.0000000041031193e-16,9999.997560566235,0.9999985440711341,1.455928866162608e-06,2.3252738357909703e-13,1.9999999999997593,8.057038668505753e-15,1.0000024076090358e-16,9.999966852154704e-17,2.2057992134645148e-16,1.0257762665472521e-16,9.999998701829461e-17,9.692176919535958e-17,1.0307823008864779e-16
4405.05922808929,1.4933143255235163e-06,0.005004146745182131,1.0000000043142613e-16,9999.997497926632,0.9999985066859214,1.4933140788401995e-06,2.382878799781984e-13,1.999999999999753,8.46303384773195e-15,1.000002469453385e-16,9.999966001206524e-17,2.2970469308336137e-16,1.0269825407073724e-16,9.999998670379884e-17,9.684398701298074e-17,1.0315601223384822e-16
4518.172033873238,1.5316595179854736e-06,0.00513264286225194,1.0000000045362088e-16,9999.997433678573,0.9999984683407352,1.5316592649678397e-06,2.441857372149853e-13,1.9999999999997466,8.889547106980337e-15,1.0000025328949356e-16,9.999965128421413e-17,2.3951956974050107e-16,1.0283000525854946e-16,9.999998638220451e-17,9.676427240068768e-17,1.03235726807034e-16
4634.18934245042,1.570989334116378e-06,0.005264438492859177,1.00000000476951e-16,9999.997367780757,0.9999984290109256,1.5709890746017752e-06,2.5022395292212994e-13,1.9999999999997402,9.337599176199708e-15,1.0000025979758807e-16,9.99996423323955e-17,2.5007705528407833e-16,1.029740236478245e-16,9.99999860533799e-17,9.668257905559902e-17,1.0331742011098657e-16
4753.185735442398,1.6113290569351564e-06,0.0053996183616393315,1.0000000050147403e-16,9999.997300190822,0.9999983886712095,1.6113287907567553e-06,2.5640557571206633e-13,1.9999999999997335,9.80826022488429e-15,1.0000026647396136e-16,9.999963315086802e-17,2.6143368638720004e-16,1.0313156144417815e-16,9.999998571719251e-17,9.659885965406301e-17,1.0340113946925258e-16
4875.237709572463,1.6527046186722152e-06,0.005538269368778904,1.0000000052725043e-16,9999.99723086532,0.9999983472956546,1.6527043456589036e-06,2.627337052564426e-13,1.9999999999997267,1.0302652145497778e-14,1.0000027332307693e-16,9.999962373374361e-17,2.7365034478635493e-16,1.0330398930305221e-16,9.999998537350918e-17,9.651306583384771e-17,1.0348693324395341e-16
5000.423725841458,1.6951426174396264e-06,0.005680480645878919,1.0000000055434366e-16,9999.997159759681,0.9999983048576628,1.6951423374158979e-06,2.6921149231332816e-13,1.9999999999997198,1.0821950932910033e-14,1.000002803495268e-16,9.999961407498373e-17,2.8679259398596205e-16,1.0349280682721949e-16,9.999998502219625e-17,9.642514817628358e-17,1.0357485085364235e-16
5128.824259966379,1.7386703343293712e-06,0.005826343613252914,1.0000000058282031e-16,9999.997086828196,0.9999982613299532,1.7386700471152126e-06,2.758421386987817e-13,1.9999999999997125,1.1367389163042578e-14,1.0000028755803599e-16,9.999960416839554e-17,3.0093104221747637e-16,1.0369965395616585e-16,9.999998466311964e-17,9.63350561883762e-17,1.0366494279119156e-16
5260.521854114101,1.7833157509506053e-06,0.005975952038696197,1.0000000061275032e-16,9999.997012023985,0.9999982166845439,1.7833154563613816e-06,2.8262889719924056e-13,1.9999999999997051,1.1940258573942596e-14,1.0000029495346731e-16,9.999959400762799e-17,3.1614173370926655e-16,1.0392632332115302e-16,9.999998429614497e-17,9.624273828490837e-17,1.0375726064168966e-16
5395.601169963561,1.8291075674172512e-06,0.006129402097764209,1.0000000064420712e-16,9999.996935298956,0.999998170892735,1.829107265263586e-06,2.8957507142106727e-13,1.9999999999996976,1.2541912752519793e-14,1.0000030254082635e-16,9.999958358616786e-17,3.325065704850224e-16,1.0417477364577375e-16,9.999998392113784e-17,9.614814177055211e-17,1.0385185710032937e-16
5534.149043130407,1.8760752207974381e-06,0.00628679243559863,1.0000000067726774e-16,9999.996856603786,0.9999981239250894,1.8760749108850918e-06,2.9668401557344273e-13,1.9999999999996898,1.3173769930182562e-14,1.0000031032526671e-16,9.999957289733566e-17,3.501137670826706e-16,1.0444714427830206e-16,9.999998353796387e-17,9.605121282201263e-17,1.0394878599026331e-16
5676.2545389892175,1.924248904036691e-06,0.00644822423034112,1.0000000071201308e-16,9999.996775887888,0.9999980757514141,1.924248586166437e-06,3.0395913418067047e-13,1.999999999999682,1.3837315890600635e-14,1.0000031831209549e-16,9.999956193428133e-17,3.69058340773758e-16,1.0474577094915513e-16,9.999998314648894e-17,9.595189647022745e-17,1.0404810228040438e-16
5822.009009929094,1.9736595853670063e-06,0.006613801258175345,1.0000000074852801e-16,9999.996693099374,0.9999980263407409,1.9736592593345017e-06,3.114038817198135e-13,1.9999999999996738,1.4534106992795792e-14,1.0000032650677912e-16,9.99995506899801e-17,3.8944264006599723e-16,1.0507320285436205e-16,9.99999827465794e-17,9.585013658264592e-17,1.0414986210314593e-16
5971.506154079446,2.024339028214293e-06,0.006783629960039137,1.0000000078690162e-16,9999.996608185023,0.9999979756613064,2.0243386938099485e-06,3.1902176217945317e-13,1.9999999999996654,1.5265773312721198e-14,1.0000033491494943e-16,9.999953915722792e-17,4.1137691449039507e-16,1.0543222117412213e-16,9.999998233810224e-17,9.574587584561564e-17,1.0425412277197501e-16
6124.842075543788,2.0763198116169965e-06,0.006957819510049722,1.000000008272274e-16,9999.996521090248,0.9999979236805316,2.0763194686258403e-06,3.2681632853523207e-13,1.999999999999657,1.6034021906430366e-14,1.0000034354241008e-16,9.999952732863704e-17,4.349799289103382e-16,1.0582585914438239e-16,9.999998192092535e-17,9.563905574690382e-17,1.0436094279895044e-16
6282.115346180122,2.1296353511689843e-06,0.007136481885685864,1.0000000086960343e-16,9999.99643175906,0.9999978703650009,2.1296349993705247e-06,3.3479118213770263e-13,1.999999999999648,1.6840640197855042e-14,1.0000035239514333e-16,9.999951519663136e-17,4.603796258445014e-16,1.0625742380891982e-16,9.999998149491775e-17,9.552961655838416e-17,1.044703819120156e-16
6443.427068967805,2.184319920500214e-06,0.007319731939772237,1.0000000091413266e-16,9999.996340134034,0.9999978156804405,2.1843195596682983e-06,3.429499720078945e-13,1.999999999999639,1.7687499494108708e-14,1.0000036147931716e-16,9.999950275344168e-17,4.877138395700613e-16,1.0673051958974033e-16,9.999998105994985e-17,9.54174973189205e-17,1.045825010721143e-16
6608.8809430014935,2.2404086733089445e-06,0.007507687474312119,1.0000000096092304e-16,9999.996246156266,0.999997759591697,2.2404083032116116e-06,3.512963940358774e-13,1.9999999999996299,1.8576558631100793e-14,1.0000037080129283e-16,9.99994899911009e-17,5.171310660688429e-16,1.072490738247586e-16,9.999998061589372e-17,9.530263581748163e-17,1.046973624900755e-16
6778.583330154009,2.2979376659596724e-06,0.007700469316215983,1.0000000101008787e-16,9999.996149765346,0.9999977020627139,2.297937286359006e-06,3.598341900774927e-13,1.9999999999996203,1.9509867752088582e-14,1.0000038036763283e-16,9.999947690143895e-17,5.487912931985887e-16,1.0781736443377317e-16,9.999998016262343e-17,9.518496857652245e-17,1.0481502964323154e-16
6952.643323450996,2.356943880661326e-06,0.007898201394974639,1.0000000106174601e-16,9999.996050899306,0.999997643056509,2.3569434913132994e-06,3.685671469443175e-13,1.9999999999996105,2.048957222160197e-14,1.0000039018510925e-16,9.999946347607781e-17,5.828668958162255e-16,1.0844004988676616e-16,9.99999797000153e-17,9.506443083567009e-17,1.0493556729173167e-16
